ticker,name,sector,industry,quant_rating,quant_score,val_grade,growth_grade,profit_grade,mom_grade,rev_grade,val_s,growth_s,profit_s,mom_s,rev_s,analyst_label,num_analysts,upside,div_yield,price,market_cap,pe_ttm,pe_fwd,rev_growth,earn_growth,roe,net_margin,mom_3m,mom_6m,mom_12m
OFG,OFG Bancorp,Financial Services,Banks - Regional,Hold,2.640064361869447,B+,C,B-,C+,D+,69.19759653410269,27.303785276854022,53.07983415443149,38.0,10.569105691056912,Buy,5,13.265306122448962,3.19,39.2,1695681024.0,8.558952,8.611599,-0.0,0.166,0.15512,0.32873002,-6.39923829934096,-10.601273413016399,
MAC,The Macerich Company,Real Estate,REIT - Retail,Hold,2.639808670186174,B-,D,C-,B-,A-,47.74269216488015,5.128205128205128,22.3479550752278,53.30578512396694,84.16666666666667,Buy,16,13.545016077170423,3.64,18.66,5027201024.0,,-933.0,-0.174,,-0.074889995,-0.18937,4.213997584052187,3.2993410653568755,
SAIC,Science Applications International Corporation,Technology,Information Technology Services,Hold,2.639057904456705,A-,D+,C+,B-,D+,84.73913900860322,12.385052289938695,40.85625439603153,46.93915540899904,10.970464135021098,Hold,9,26.963316582914555,1.62,91.54,4212854016.0,11.705882,9.57228,-0.056,-0.207,0.23752001,0.050479997,-8.760770920567628,-13.333152174423379,
KREF,KKR Real Estate Finance Trust Inc.,Real Estate,REIT - Mortgage,Hold,2.63857260057183,B,N/A,C-,D,A,62.250192881934026,,23.043017588472132,7.8512396694214885,91.66666666666666,None,5,44.57831325301205,15.06,6.64,426790272.0,,8.736842,,,-0.03848,-2.9696398,-22.514760885145634,-27.56225974753438,
TSCO,Tractor Supply Company,Consumer Cyclical,Specialty Retail,Hold,2.638153976194622,C,B-,B,C+,C-,27.87128516784362,48.857273280584295,64.66040688575899,38.02816901408451,21.12676056338028,Buy,27,19.735114345114347,1.94,48.1,25317496832.0,23.349514,20.017813,0.033,-0.022,0.45183998,0.07061,-8.597859258496776,-19.15015734430967,
FFIN,"First Financial Bankshares, Inc.",Financial Services,Banks - Regional,Hold,2.6336362354187046,C-,B-,B,C,C,21.392555040207217,53.19740500463392,63.474325480057885,33.400000000000006,32.52032520325203,None,5,22.93144208037825,2.57,29.61,4240999168.0,16.728813,14.073194,0.145,0.185,0.14392,0.42053002,-5.938842003561007,-17.043942296038995,
WYNN,"Wynn Resorts, Limited",Consumer Cyclical,Resorts & Casinos,Hold,2.632499627430648,C+,C-,B+,C-,B+,36.26129978348562,22.440657334144856,66.36988598256204,23.474178403755868,66.19718309859155,Strong Buy,18,43.570533454803105,1.0,98.79,10302146560.0,31.461782,16.517166,0.015,-0.593,,0.04586,-19.89848539839275,-19.900769666544637,
CTKB,"Cytek Biosciences, Inc.",Healthcare,Medical Devices,Hold,2.6302998217418363,C+,B-,C-,C+,B,43.85238219082405,48.30508474576271,17.263157894736842,38.8268156424581,61.111111111111114,Buy,4,50.0,0.0,4.0,514200544.0,,88.888885,0.081,,-0.18045,-0.33023,-19.028341018873583,-3.1477024416140087,
BRO,"Brown & Brown, Inc.",Financial Services,Insurance Brokers,Hold,2.629601829972014,C,B-,B-,C-,B+,25.96211693004816,49.10592596630867,52.08340536234006,18.8,70.73170731707317,Hold,14,23.11265336289725,0.92,67.65,23097116672.0,21.408228,13.580493,0.362,-0.162,0.11226,0.18289,-12.52035497690629,-27.8996083885401,
UE,Urban Edge Properties,Real Estate,REIT - Retail,Hold,2.626620419972838,C+,C-,B-,B,C-,41.94654990717642,24.291223681467585,48.825316098043366,56.611570247933884,23.333333333333332,Buy,7,7.333301017935057,4.07,20.63,2790631936.0,27.878376,38.003128,0.027,-0.612,0.07122,0.19819,8.83657661000945,-0.8959225262673343,
LNN,Lindsay Corporation,Industrials,Farm & Heavy Construction Machinery,Hold,2.625905290442807,B,C-,B,C+,D,64.3298253553211,24.54711830758732,58.0467064098984,42.59259259259259,4.098360655737705,None,2,6.442132020017466,1.18,125.89,1333424384.0,18.65037,18.531412,-0.063,-0.019,0.14586,0.110240005,3.515238658410369,-10.058446174621205,
LSTR,"Landstar System, Inc.",Industrials,Integrated Freight & Logistics,Hold,2.6246951471051307,C+,D+,C,B,B+,37.211184463601015,13.15269764460161,30.309363570298295,55.1440329218107,71.31147540983606,Hold,15,4.740797673452435,1.11,144.42,4960061952.0,43.63142,21.595352,-0.029,-0.465,0.13009,0.02417,-1.3312906076177744,11.187904169880113,
AWK,"American Water Works Company, Inc.",Utilities,Utilities - Regulated Water,Hold,2.624310030121836,C-,C+,A,C-,C+,18.647184882135207,40.705128205128204,85.0,24.576271186440678,37.28813559322034,Hold,10,-0.3978300180831895,2.46,138.25,26987599872.0,24.254387,21.03471,0.058,0.0,0.10496,0.21615,8.13187542379097,0.3230809194906481,
TRIP,"Tripadvisor, Inc.",Consumer Cyclical,Travel Services,Hold,2.6231177152733016,B+,C,C,F,A,65.91528432059499,28.537735849056606,34.72777405171772,2.347417840375587,94.36619718309859,Hold,16,53.737942122186496,0.0,9.33,1090754816.0,30.096773,5.5101137,0.0,,0.050380003,0.02115,-40.34526985171524,-47.877093861267554,
BLD,TopBuild Corp.,Industrials,Engineering & Construction,Hold,2.621971641530597,B,B-,B,C-,C-,59.70458874716608,46.28802448456273,63.932803708229685,16.666666666666664,15.983606557377051,Buy,15,36.8856727791026,0.0,364.83,10266144768.0,19.957876,16.9889,0.132,-0.271,0.23056,0.09645,-17.197005232386232,-14.429460589377562,
W,Wayfair Inc.,Consumer Cyclical,Internet Retail,Hold,2.6197326112926627,C,B,C-,C-,A,26.676774708281286,61.08490566037735,18.10865191146881,24.882629107981224,87.32394366197182,Buy,29,42.95333604556553,0.0,73.74,9641347072.0,,20.208996,0.069,,,-0.02513,-20.97309835026502,-18.221136190067966,
KSS,Kohl's Corporation,Consumer Cyclical,Department Stores,Hold,2.6184552693855947,A,B-,C,C-,D,92.43921328738614,53.58947048082775,30.86742678291974,18.075117370892016,3.755868544600939,Hold,12,39.412207987942736,3.77,13.27,1488750592.0,7.6705203,8.965549,-0.042,1.488,0.069299996,0.01752,-43.84257100595895,-17.340534149223032,
A,"Agilent Technologies, Inc.",Healthcare,Diagnostics & Research,Hold,2.6158658080019412,C+,C,B+,C,C+,38.477029058056004,32.83898305084746,70.06432748538012,26.81564245810056,36.11111111111111,Buy,17,46.28156409567321,0.88,111.63,31573389312.0,24.696901,17.02858,0.07,-0.036,0.19945998,0.18259001,-22.05372890069175,-11.58047052642539,
INSM,Insmed Incorporated,Healthcare,Biotechnology,Hold,2.6151853519670816,F,A+,C-,C,B,0.8763924163813367,98.87005649717514,19.228070175438596,31.00558659217877,58.88888888888889,Strong Buy,19,52.32677752293577,0.0,139.52,30073802752.0,,348.76514,1.526,,-2.49284,-2.10542,-26.510405312324934,-4.300702088535724,
BRK-B,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,Hold,2.6142804448315458,B-,C-,B-,B+,F,49.55776818907546,15.803485434952478,49.89941173601288,68.0,2.0325203252032518,Buy,3,6.324584764886465,0.0,491.89,1061171429376.0,15.841868,22.685934,-0.007,-0.025,0.09809,0.18029,0.29769943641762,-1.0102440331474782,
WAT,Waters Corporation,Healthcare,Diagnostics & Research,Hold,2.6133912111737194,C,C,A-,C,C+,25.9640348810903,33.002925746569815,79.953216374269,26.536312849162012,39.44444444444444,Buy,21,40.49399971763377,0.0,283.32,27794223104.0,26.306406,17.400427,0.068,-0.031,0.29279,0.20302,-28.42201132902038,-6.325016179512167,
EXPI,"eXp World Holdings, Inc.",Real Estate,Real Estate Services,Hold,2.6129355048307286,B,B,D,F,A+,62.409478896381835,60.68376068376068,4.47411174683902,1.2396694214876034,96.66666666666667,None,1,87.0748299319728,3.4,5.88,946973952.0,,17.294117,0.085,,-0.10148,-0.00476,-43.99194728783713,-47.59472889722982,
KW,"Kennedy-Wilson Holdings, Inc.",Real Estate,Real Estate Services,Hold,2.6123082109325484,C+,C,C,A,F,39.62951104707654,25.37262872628726,26.92378328741965,87.1900826446281,0.8333333333333334,None,1,-17.203311867525294,4.42,10.87,1505109248.0,,-10.158878,-0.057,-0.068,0.014830001,0.00866,13.337079939881136,22.69986482371049,
ZS,"Zscaler, Inc.",Technology,Software - Infrastructure,Hold,2.6118588697711154,C-,A-,C-,D,A,19.192399763817487,81.77966101694916,23.307296486876687,5.053540403503174,94.51476793248945,Buy,46,54.86316206055009,0.0,151.61,24377479168.0,,33.05895,0.259,,-0.03556,-0.02253,-37.68342135564456,-47.1115614096255,
XHR,"Xenia Hotels & Resorts, Inc.",Real Estate,REIT - Hotel & Motel,Hold,2.6116132472268574,B+,C,C,B-,C-,70.10466324954635,29.914529914529915,28.6896941442396,46.69421487603306,19.166666666666668,Buy,5,14.126652748782176,3.9,14.37,1446077184.0,22.453125,33.811764,0.014,,0.0543,0.0585,2.9112665020964545,-0.23772520857633372,
CPT,Camden Property Trust,Real Estate,REIT - Residential,Hold,2.610889479469151,C+,B,B-,C+,D+,36.39427530348589,64.68626224723785,45.23415977961433,35.53719008264463,14.166666666666666,Buy,22,13.412974248083342,4.16,101.74,10824659968.0,28.740112,58.292366,0.022,2.876,0.08598,0.24229,-0.35523730972414347,-6.296126597141438,
STEP,StepStone Group Inc.,Financial Services,Asset Management,Hold,2.6098055712364747,C,A,F,D,A,32.23138455461189,94.77911646586345,0.7212929450595905,6.6,86.99186991869918,Buy,7,83.97020540041544,3.42,43.33,5416105984.0,,16.590664,0.73,,-0.65119004,-0.30656,-33.95485949031968,-31.01374386636804,
AXP,American Express Company,Financial Services,Credit Services,Hold,2.6090587674489325,C-,C+,B,C,B-,24.08861307288342,44.974468007777716,61.4838989967969,27.200000000000003,48.78048780487805,Buy,23,24.97411640001326,1.24,301.89,207957426176.0,19.615986,15.005763,0.106,0.166,0.33992,0.16174999,-19.43961822238872,-7.892853145793133,
WRB,W. R. Berkley Corporation,Financial Services,Insurance - Property & Casualty,Hold,2.6090471497266856,C+,D+,B-,B+,C-,40.283244567088374,12.48341783423286,52.64471911939255,65.6,18.29268292682927,Hold,15,-0.5337263464337716,0.53,68.7,26107453440.0,15.438202,14.15243,0.015,-0.218,0.19700001,0.120979995,3.396717263577953,-5.161777926819299,
VYX,NCR Voyix Corporation,Technology,Information Technology Services,Hold,2.6089004309635024,A-,C,C-,D,A,80.11027964037342,27.966101694915253,18.959389923370228,7.3626919122079215,86.49789029535864,Strong Buy,8,97.46646795827122,0.0,6.71,932766208.0,47.92857,7.0507636,0.062,,0.03556,0.02307,-32.56281277762586,-48.50345251334907,
HIMS,"Hims & Hers Health, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,Hold,2.60846891520362,C,B-,B,D,A-,27.490347959407483,53.114911218724785,57.029239766081865,3.072625698324022,79.44444444444444,Hold,13,-3.039513422818796,0.0,23.84,5434060288.0,46.7451,15.898526,0.284,-0.174,0.25228,0.05468,-37.064415713370025,-53.94126589435751,
RAL,Ralliant Corporation,Technology,Electronic Components,Hold,2.607812553147496,B,D+,C,B-,B-,61.93027907312066,13.135593220338984,26.90704475622848,46.54469382689785,54.43037974683544,Buy,11,10.699534342258431,0.47,42.95,4845010432.0,,15.868735,0.012,,-0.45301998,-0.59092,-16.34599316002321,0.2802356794907812,
SATS,EchoStar Corporation,Communication Services,Telecom Services,Hold,2.6062893737087283,C-,C-,D+,A-,B,23.85768353510289,18.75,13.073593073593074,81.53846153846155,57.57575757575758,Buy,6,19.920778015040398,0.0,107.71,31114819584.0,,-89.57918,-0.043,,-1.11347,-0.96616,3.587224968884062,39.81048639667284,
MSEX,Middlesex Water Company,Utilities,Utilities - Regulated Water,Hold,2.6052076608371175,C+,C,B+,C-,B,37.94311318916813,27.275641025641026,67.0,16.10169491525424,64.40677966101694,None,3,9.742010011551795,2.7,51.94,962029120.0,22.008474,17.255814,-0.003,-0.047,0.09089,0.21995,1.7314402403522333,-2.318145865777055,
GNW,"Genworth Financial, Inc.",Financial Services,Insurance - Life,Hold,2.6030264241082706,B+,D+,D+,C+,A-,72.08012070396572,12.449799196787147,14.586187990829714,35.400000000000006,76.01626016260163,None,0,,0.0,8.1,3234982912.0,15.0,9.000001,0.001,,0.03645,0.030539999,-8.474580216291173,-8.059028215660291,
KBR,"KBR, Inc.",Industrials,Engineering & Construction,Hold,2.602922522654773,A-,B-,C+,D+,C-,82.7321566551403,46.09673883822404,40.68529321094398,12.139917695473251,20.901639344262296,Buy,9,45.8729817885295,1.79,36.79,4671948800.0,10.541548,8.579078,-0.106,0.524,0.30749,0.0533,-15.297832226209051,-25.11331091973953,
NRG,"NRG Energy, Inc.",Utilities,Utilities - Independent Power Producers,Hold,2.6027719881910416,C+,C+,C+,D,A,42.22394311318917,35.128205128205124,43.33333333333333,6.779661016949152,94.91525423728814,Buy,14,31.633333333333336,1.28,152.1,32302419968.0,37.930176,13.363875,0.137,-0.913,0.41548002,0.02813,-9.268063305024278,-3.136750092776841,
APPF,"AppFolio, Inc.",Technology,Software - Application,Hold,2.6027256601913304,C,C+,B+,C-,B-,26.984484700417738,43.4547421565092,73.99807500092547,16.621458710066303,46.835443037974684,None,6,53.77773109243697,0.0,176.12,6338546176.0,45.39175,22.131495,0.219,-0.606,0.26542,0.14821,-23.90581018699054,-37.43072576171158,
MGEE,"MGE Energy, Inc.",Utilities,Utilities - Regulated Electric,Hold,2.602381153621364,B-,B,B+,D,C-,49.572959283070325,57.179487179487175,68.33333333333333,5.932203389830509,23.728813559322035,Underperform,3,10.026663955537485,2.54,73.77,2697318656.0,19.830645,17.662395,0.117,0.051,0.107250005,0.18701,-6.066678486234012,-13.185278747779739,
OGE,OGE Energy Corp.,Utilities,Utilities - Regulated Electric,Hold,2.6015236553822176,B-,D+,B,B-,C-,53.5885447106955,11.025641025641026,61.0,47.45762711864407,20.33898305084746,Hold,10,-1.0656080234015874,3.55,47.86,9871556608.0,20.62931,18.4623,-0.046,-0.335,0.09788,0.14438,12.704843073328153,10.38614208355295,
SHOP,Shopify Inc.,Technology,Software - Application,Hold,2.601439346633624,D+,B-,B,C,B,8.765349503796887,50.45528308690949,57.04179469144486,31.184625749033792,59.91561181434599,Buy,45,26.848244432115397,0.0,126.17,164662394880.0,132.81053,54.967648,0.306,-0.423,0.09836,0.106520005,-25.08609347362867,-13.004205294104398,
MKC,"McCormick & Company, Incorporated",Consumer Defensive,Packaged Foods,Hold,2.6014143963629284,C+,B-,B,C-,C,37.64312282075953,53.17855168601437,60.117320160543386,22.560975609756095,28.04878048780488,None,13,28.831385205861814,3.2,57.32,15386880000.0,19.563139,17.050947,0.029,0.064,0.14243001,0.1154,-10.24419876275634,-16.74241541229755,
ACN,Accenture plc,Technology,Information Technology Services,Hold,2.6009347212567837,B+,C,B,C-,D+,73.71614496517377,27.443202307969706,59.27997630770369,24.653405666063893,11.814345991561181,Buy,27,43.97083397092578,3.24,196.05,121578225664.0,16.1891,13.146046,0.06,-0.016,0.25016,0.107609995,-27.98104506617355,-19.701001474068423,
BLK,"BlackRock, Inc.",Financial Services,Asset Management,Hold,2.6007823842588516,C-,C+,B,C-,A-,17.011954294601274,43.079103745297935,56.47015462660359,20.0,78.04878048780488,Buy,16,43.128995557481865,2.41,922.9,143549284352.0,26.151884,14.924688,0.234,-0.317,0.107159995,0.22930999,-14.337071145560309,-17.77715908458155,
PRK,Park National Corporation,Financial Services,Banks - Regional,Hold,2.5995353657549316,C,C+,B,B-,C-,28.19406382953092,36.272238274364426,55.231716176446675,52.0,20.32520325203252,None,2,15.033591076182029,2.73,157.78,2850618112.0,14.20162,12.897552,0.076,0.11,0.1387,0.32998002,-3.0169287314035786,-5.767969802065965,
UBER,"Uber Technologies, Inc.",Technology,Software - Application,Hold,2.5982494906774853,B-,C+,B,C+,F,54.92765067312971,36.2310674359899,61.05837929885611,37.03861291351984,1.6877637130801686,Buy,52,42.26499931478691,0.0,72.97,151619289088.0,15.427061,17.009602,0.201,-0.956,0.39925998,0.19326,-13.296106434400446,-22.92986928094568,
HLIT,Harmonic Inc.,Technology,Communication Equipment,Hold,2.594210735278054,C+,F,C-,B-,A+,44.27681149356229,0.423728813559322,20.41498537741088,47.58181753714144,99.57805907172997,None,7,35.69146211312702,0.0,9.37,1051623936.0,937.0,12.906336,-0.558,,0.00287,-0.120129995,-11.853246480488755,-7.411066146644019,
MANH,"Manhattan Associates, Inc.",Technology,Software - Application,Hold,2.5940955373273233,C,B-,A-,C-,C,25.417575554812995,47.018121168409664,77.43012623551623,21.035882707513387,30.801687763713083,Buy,11,48.71790576662627,0.0,140.29,8453629440.0,38.861496,24.028925,0.166,0.0,0.71656996,0.20339,-19.77468752944954,-36.01659969227714,
SHW,The Sherwin-Williams Company,Basic Materials,Specialty Chemicals,Hold,2.5940420551456,C-,B-,A-,C-,C-,17.420314632595165,53.42693236714976,83.56164383561642,22.726407914764078,21.91780821917808,Buy,21,22.172757318224747,0.99,317.7,78718050304.0,30.964912,23.490303,0.056,0.014,0.59391,0.108950004,-2.41134602850287,-13.435337186548612,
ACLS,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,Hold,2.592601925839106,B,D+,B-,B-,D+,58.27675413648855,11.587179949513164,53.565320401288275,54.94716874091409,9.282700421940929,None,3,8.006574313219051,0.0,85.18,2616628736.0,22.41579,18.878546,-0.056,-0.283,0.11745,0.1433,-5.711751767833972,-1.3663740180776651,
CDW,CDW Corporation,Technology,Information Technology Services,Hold,2.592148554799506,A-,C,B-,C-,C-,76.93688817200407,34.698431301839165,46.460963239921526,20.839095131723575,19.831223628691983,Buy,10,47.51498061332393,2.12,113.48,14774377472.0,14.027194,10.034753,0.063,0.088,0.43018,0.04756,-23.73117201110688,-30.874942721296563,
MLM,"Martin Marietta Materials, Inc.",Basic Materials,Building Materials,Hold,2.5913691732820325,C-,B,B,C,C,18.34962591377795,58.589975845410635,64.52815829528159,26.23668188736682,32.87671232876712,Buy,24,19.55837036280368,0.56,587.37,35425488896.0,36.012875,24.826345,0.086,-0.041,0.10159001,0.18488,-5.6653777283336755,-6.693545007669799,
SWKS,"Skyworks Solutions, Inc.",Technology,Semiconductors,Hold,2.591203982318844,A-,D+,C+,C,C+,80.39904865719701,10.146952758745043,40.44904305334468,29.261071517214482,41.77215189873418,Hold,19,22.99771739130434,5.13,55.2,8300623872.0,21.149426,11.024191,-0.031,-0.47,0.06485,0.097270004,-18.81487612245406,-24.34574343441969,
PTCT,"PTC Therapeutics, Inc.",Healthcare,Biotechnology,Hold,2.5893914503768314,B,D,B+,B-,F,62.307688622273076,3.389830508474576,70.13888888888889,48.60335195530726,2.7777777777777777,Buy,14,38.212484217171735,0.0,63.36,5244606976.0,7.3846154,26.074074,-0.227,,,0.39444,-14.493925364751481,3.937009434993022,
PLAY,"Dave & Buster's Entertainment, Inc.",Communication Services,Entertainment,Hold,2.5881454854332615,B,C-,C,D+,A+,61.52535212382411,23.4375,25.09379509379509,10.76923076923077,100.0,None,9,102.17594448727834,0.0,12.97,449803040.0,,13.38148,-0.011,,0.00168,0.00014,-36.139830915558356,-43.6821553916802,
MOH,"Molina Healthcare, Inc.",Healthcare,Healthcare Plans,Hold,2.587850083744347,A-,C+,C,C+,D+,77.46014559709866,41.80790960451977,27.853801169590646,35.754189944134076,8.88888888888889,Hold,16,2.679469133319934,0.0,149.19,7683284992.0,16.706606,16.32483,0.071,,0.11022,0.010829999,-7.058312964675606,-20.82891208495431,
VC,Visteon Corporation,Consumer Cyclical,Auto Parts,Hold,2.587534759093744,A-,C-,C+,C-,C+,76.41471853445648,18.50730371272063,43.249869587897756,23.708920187793424,40.845070422535215,Buy,11,29.049811613475175,1.66,90.24,2462281728.0,12.395604,9.471033,0.01,-0.903,0.13899,0.053340003,-12.68783395069052,-29.183009723676967,
LNC,Lincoln National Corporation,Financial Services,Insurance - Life,Hold,2.5865914568945465,A+,D,C,D+,B+,98.25156962660196,6.076341565356449,27.69114287107946,12.8,67.07317073170732,Hold,12,40.124792881251906,5.52,32.59,6195046400.0,5.5900517,3.7597759,-0.031,-0.607,0.12276,0.06443,-26.858151040326717,-20.98701242969705,
ABG,"Asbury Automotive Group, Inc.",Consumer Cyclical,Auto & Truck Dealerships,Hold,2.5865769666270824,A,C,C+,C-,C-,87.27713430003142,30.327906269020087,35.94008495416946,22.300469483568072,22.535211267605636,Hold,9,28.7417814835528,0.0,196.69,3823763456.0,7.823787,6.6543,0.038,-0.524,0.13307999,0.02733,-19.514691844646325,-22.210798792911234,
LZ,"LegalZoom.com, Inc.",Industrials,Specialty Business Services,Hold,2.5861304210653344,C+,B-,C+,F,A+,38.9121221189075,46.36143681369812,38.95872562055034,1.4403292181069958,96.31147540983606,Hold,7,41.46574675324675,0.0,6.16,1091984768.0,77.0,7.6727614,0.177,-0.579,0.11637,0.020399999,-37.334689238964,-41.6113754631987,
PYPL,"PayPal Holdings, Inc.",Financial Services,Credit Services,Hold,2.5823619835756677,B+,B-,B,D,C-,73.48027902276581,46.84030238601465,57.38930068451945,6.800000000000001,15.447154471544716,Hold,32,12.502817853922444,1.23,44.36,41505521664.0,8.199631,7.642452,0.037,0.394,0.25732002,0.15775,-27.24933035983802,-33.70422138386465,
FANG,"Diamondback Energy, Inc.",Energy,Oil & Gas E&P,Hold,2.581935660078075,B-,D+,C,C+,A-,45.86567589663565,14.285714285714285,34.34381408065619,35.064935064935064,79.22077922077922,Strong Buy,31,8.103971527032371,2.38,177.01,50363875328.0,30.945805,13.936007,-0.094,,0.03735,0.1164,11.098124969174062,29.529471639806527,
AESI,Atlas Energy Solutions Inc.,Energy,Oil & Gas Equipment & Services,Hold,2.579905463905464,C+,C-,D+,B-,A-,36.85421169631696,19.480519480519483,11.44565960355434,53.896103896103895,83.11688311688312,Hold,11,-9.831629629629635,7.41,13.5,1676177792.0,,93.103455,-0.081,,-0.0448,-0.04593,29.43432027802302,23.513262791101887,
EIG,"Employers Holdings, Inc.",Financial Services,Insurance - Specialty,Hold,2.578319480619884,C+,F,D+,B,A+,39.27536997397874,2.4096385542168677,12.739072890753295,56.0,97.15447154471545,None,2,12.772427774961992,3.24,39.46,768759552.0,85.78261,15.176924,-0.213,,0.010670001,0.01258,-1.6954332415373141,-5.330801793261664,
ETD,Ethan Allen Interiors Inc.,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Hold,2.578170180558505,B+,C-,B,C,D+,66.59698261784283,24.29017041996348,55.97332140994113,33.568075117370896,11.267605633802818,None,1,22.615803814713907,7.08,22.02,560328448.0,12.802325,12.582857,-0.047,-0.218,0.09212,0.07345,-9.2386157169698,-23.08967143293782,
